Sales_ID,Date_ID,Customer_ID,Product_ID,Store_ID,SoLuong,DonGiaBan,ThanhTien,GiaVon
1158,20250404,CUST_146,FP3005,ST002,83,25000,2067163.4939677876,15500
1159,20250626,CUST_016,FP3036,ST002,41,10000,413432.69879355753,7500
1160,20250216,CUST_153,FP3011,ST010,81,23500,1908954.607380197,17000
1161,20250131,CUST_265,FP3003,ST018,325,20000,6505051.236068368,13500
1162,20250205,CUST_078,FP3035,ST003,57,6500,372795.06980901014,5000
1163,20250518,CUST_262,FP3006,ST006,98,19500,1906654.0395607366,13000
1164,20250519,CUST_097,FP3044,ST017,188,13500,2543376.421528973,9000
1165,20250130,CUST_028,FP3011,ST001,303,23500,7130743.664233122,17000
1166,20250120,CUST_166,FP3027,ST005,97,17000,1655732.0868753116,11000
1167,20250415,CUST_053,FP3015,ST008,63,5500,345415.6611102112,4000
1168,20250612,CUST_187,FP3028,ST004,104,46000,4782637.834842735,33500
1169,20250323,CUST_077,FP3006,ST001,61,19500,1183400.0123620925,13000
1170,20250123,CUST_226,FP3001,ST009,32,11500,363802.56976104184,7000
1171,20250610,CUST_274,FP3014,ST005,32,8500,275955.34781255195,5500
1172,20250129,CUST_161,FP3017,ST008,63,49500,3108740.949991901,31000
1173,20250217,CUST_234,FP3015,ST004,52,5500,285918.5662134244,4000
1174,20250427,CUST_197,FP3025,ST004,52,18000,935733.4894257525,12500
1175,20250428,CUST_021,FP3023,ST010,41,13500,548316.7489283545,8500
1176,20250202,CUST_237,FP3013,ST010,162,12500,2030802.77380872,8000
1177,20250504,CUST_193,FP3037,ST003,57,7500,430148.1574719348,4500
1178,20250317,CUST_229,FP3014,ST003,229,8500,1950004.9805394376,5500
1179,20250129,CUST_237,FP3032,ST008,188,27500,5181234.916653168,17000
1180,20250113,CUST_264,FP3027,ST015,417,17000,7092736.493458698,11000
1181,20250411,CUST_143,FP3019,ST023,109,30500,3330928.5853226916,21500
1182,20250405,CUST_215,FP3025,ST010,41,18000,731088.9985711393,12500
1183,20250427,CUST_082,FP3021,ST007,49,16000,780184.8233527847,10500
1184,20250219,CUST_219,FP3046,ST015,209,12000,2503318.7623971873,7000
1185,20250630,CUST_242,FP3041,ST007,98,50500,4924916.697414454,34000
1186,20250116,CUST_072,FP3030,ST006,33,51500,1678507.4023483407,35000
1187,20250129,CUST_164,FP3045,ST003,57,13500,774266.6834494825,8500
1188,20250220,CUST_156,FP3001,ST004,208,11500,2391318.9174213675,7000
1189,20250430,CUST_187,FP3020,ST003,57,14500,831619.7711124072,10500
1190,20250529,CUST_091,FP3007,ST006,98,22000,2151096.8651454463,17000
1191,20250422,CUST_268,FP3028,ST001,303,46000,13958051.427860579,33500
1192,20250220,CUST_167,FP3030,ST005,32,51500,1671964.754393697,35000
1193,20250612,CUST_281,FP3043,ST011,1160,13500,15664984.957350725,9000
1194,20250621,CUST_029,FP3008,ST002,83,32500,2687312.542158124,23000
1195,20250507,CUST_243,FP3028,ST005,130,46000,5973621.64676583,33500
1196,20250609,CUST_026,FP3030,ST006,33,51500,1678507.4023483407,35000
1197,20250124,CUST_250,FP3026,ST007,49,18000,877707.9262718828,11500
1198,20250425,CUST_006,FP3005,ST002,41,25000,1033581.7469838938,15500
1199,20250613,CUST_183,FP3027,ST009,63,17000,1075590.2062500368,11000
1200,20250305,CUST_270,FP3033,ST009,63,28500,1803195.3457721204,19000
1201,20250220,CUST_189,FP3036,ST005,65,10000,649306.7007354164,7500
1202,20250504,CUST_216,FP3047,ST010,122,15000,1827722.496427848,10500
1203,20250226,CUST_158,FP3046,ST004,52,12000,623822.326283835,7000
1204,20250206,CUST_157,FP3021,ST002,41,16000,661492.318069692,10500
1205,20250426,CUST_199,FP3018,ST008,126,42500,5338242.035339627,25500
1206,20250611,CUST_146,FP3029,ST010,41,29500,1198173.636547145,22000
1207,20250520,CUST_276,FP3018,ST009,32,42500,1344487.757812546,25500
1208,20250504,CUST_201,FP3003,ST008,63,20000,1256056.949491677,13500
1209,20250419,CUST_286,FP3014,ST009,127,8500,1075590.2062500368,5500
1210,20250316,CUST_012,FP3037,ST007,98,7500,731423.2718932357,4500
1211,20250524,CUST_035,FP3025,ST006,163,18000,2933313.907016518,12500
1212,20250311,CUST_176,FP3043,ST002,83,13500,1116268.2867426053,9000
1213,20250216,CUST_053,FP3024,ST005,32,17000,551910.6956251039,12500
1214,20250628,CUST_167,FP3025,ST010,122,18000,2193266.995713418,12500
1215,20250429,CUST_016,FP3024,ST016,237,17000,4022800.2574952138,12500
1216,20250520,CUST_236,FP3049,ST003,115,22500,2580888.944831609,16000
1217,20250330,CUST_123,FP3033,ST008,188,28500,5369643.45907692,19000
1218,20250409,CUST_066,FP3049,ST006,130,22500,2933313.907016518,16000
1219,20250226,CUST_105,FP3006,ST001,182,19500,3550200.0370862777,13000
1220,20250221,CUST_027,FP3008,ST001,243,32500,7889333.415747284,23000
1221,20250210,CUST_118,FP3002,ST001,121,12000,1456492.322907191,8000
1222,20250127,CUST_253,FP3010,ST024,176,30500,5367583.50470532,23000
1223,20250629,CUST_067,FP3041,ST006,130,50500,6583660.102414851,34000
1224,20250105,CUST_188,FP3041,ST022,292,50500,14732861.743580673,34000
1225,20250418,CUST_203,FP3024,ST007,98,17000,1657892.7496246677,12500
1226,20250408,CUST_059,FP3024,ST009,32,17000,537795.1031250184,12500
1227,20250125,CUST_127,FP3041,ST002,41,50500,2087835.1289074654,34000
1228,20250531,CUST_283,FP3004,ST012,232,17000,3947610.8254589755,10000
1229,20250430,CUST_047,FP3006,ST008,126,19500,2449311.0515087703,13000
1230,20250428,CUST_206,FP3039,ST006,98,10000,977771.3023388393,6000
1231,20250102,CUST_030,FP3016,ST010,41,6000,243696.33285704642,4500
1232,20250103,CUST_071,FP3043,ST006,65,13500,879994.1721049554,9000
1233,20250202,CUST_158,FP3019,ST004,208,30500,6342193.650552322,21500
1234,20250124,CUST_239,FP3028,ST007,98,46000,4486062.734278512,33500
1235,20250118,CUST_172,FP3050,ST008,63,16500,1036246.9833306336,10000
1236,20250105,CUST_112,FP3022,ST005,32,18500,600608.6981802601,11500
1237,20250625,CUST_177,FP3031,ST027,196,38500,7555710.464846448,24500
1238,20250214,CUST_180,FP3041,ST004,52,50500,2625252.2897778056,34000
1239,20250109,CUST_271,FP3048,ST012,464,13000,6037522.438937257,8000
1240,20250420,CUST_110,FP3018,ST001,121,42500,5158410.310296301,25500
1241,20250327,CUST_244,FP3022,ST004,52,18500,961726.0863542457,11500
1242,20250401,CUST_208,FP3005,ST006,33,25000,814809.4186156994,15500
1243,20250518,CUST_174,FP3016,ST013,220,6000,1320972.7975769,4500
1244,20250506,CUST_059,FP3012,ST002,83,23000,1901790.4144503647,14000
1245,20250625,CUST_074,FP3050,ST009,95,16500,1565932.8002757889,10000
1246,20250531,CUST_186,FP3018,ST003,115,42500,4875012.451348594,25500
1247,20250112,CUST_204,FP3016,ST007,98,6000,585138.6175145885,4500
1248,20250418,CUST_018,FP3010,ST009,32,30500,964867.6850184153,23000
1249,20250430,CUST_274,FP3040,ST008,126,70500,8855201.493916323,41500
1250,20250216,CUST_169,FP3020,ST026,334,14500,4840290.878846597,10500
1251,20250211,CUST_200,FP3013,ST002,41,12500,516790.8734919469,8000
1252,20250118,CUST_233,FP3042,ST002,41,42500,1757088.9698726195,29000
1253,20250303,CUST_212,FP3048,ST007,195,13000,2535600.6758965505,8000
1254,20250511,CUST_144,FP3031,ST009,63,38500,2435895.4670956717,24500
1255,20250331,CUST_109,FP3043,ST008,63,13500,847838.440906882,9000
1256,20250121,CUST_020,FP3006,ST020,660,19500,12868258.346297842,13000
1257,20250319,CUST_192,FP3045,ST008,126,13500,1695676.881813764,8500
1258,20250203,CUST_073,FP3007,ST005,97,22000,2142712.1124268738,17000
1259,20250131,CUST_125,FP3019,ST027,393,30500,11971385.411834631,21500
1260,20250223,CUST_205,FP3033,ST009,32,28500,901597.6728860602,19000
1261,20250422,CUST_293,FP3044,ST002,41,13500,558134.1433713026,9000
1262,20250207,CUST_017,FP3017,ST007,49,49500,2413696.797247678,31000
1263,20250111,CUST_141,FP3021,ST002,41,16000,661492.318069692,10500
1264,20250306,CUST_222,FP3050,ST018,163,16500,2683333.634878202,10000
1265,20250124,CUST_279,FP3022,ST008,63,18500,1161852.6782798013,11500
1266,20250522,CUST_193,FP3006,ST023,328,19500,6388830.237422211,13000
1267,20250116,CUST_154,FP3002,ST010,162,12000,1949570.6628563714,8000
1268,20250218,CUST_158,FP3005,ST007,98,25000,2438077.5729774525,15500
1269,20250204,CUST_090,FP3031,ST004,156,38500,6004289.890481912,24500
1270,20250405,CUST_034,FP3014,ST005,32,8500,275955.34781255195,5500
1271,20250509,CUST_182,FP3030,ST009,32,51500,1629202.812408144,35000
1272,20250412,CUST_034,FP3042,ST001,61,42500,2579205.1551481504,29000
1273,20250301,CUST_041,FP3036,ST001,61,10000,606871.8012113295,7500
1274,20250325,CUST_287,FP3028,ST008,126,46000,5777861.967661715,33500
1275,20250613,CUST_076,FP3021,ST003,172,16000,2752948.2078203824,10500
1276,20250503,CUST_162,FP3047,ST002,41,15000,620149.0481903363,10500
1277,20250530,CUST_017,FP3003,ST005,32,20000,649306.7007354164,13500
1278,20250613,CUST_208,FP3006,ST010,81,19500,1584026.1635708017,13000
1279,20250529,CUST_003,FP3012,ST003,57,23000,1319121.0162472667,14000
1280,20250520,CUST_253,FP3040,ST006,33,70500,2297762.5604962725,41500
1281,20250419,CUST_219,FP3027,ST010,81,17000,1380945.8861899297,11000
1282,20250516,CUST_111,FP3003,ST006,98,20000,1955542.6046776786,13500
1283,20250418,CUST_281,FP3025,ST001,121,18000,2184738.484360786,12500
1284,20250119,CUST_011,FP3032,ST005,97,27500,2678390.1405335926,17000
1285,20250518,CUST_300,FP3014,ST009,32,8500,268897.5515625092,5500
1286,20250303,CUST_014,FP3008,ST004,52,32500,1689518.800352053,23000
1287,20250412,CUST_201,FP3036,ST010,41,10000,406160.55476174405,7500
1288,20250522,CUST_169,FP3042,ST005,97,42500,4139330.217188279,29000
1289,20250514,CUST_059,FP3010,ST001,121,30500,3701917.98738911,23000
1290,20250209,CUST_061,FP3022,ST017,188,18500,3485367.6887619263,11500
1291,20250423,CUST_156,FP3010,ST003,115,30500,3498538.347438403,23000
1292,20250314,CUST_266,FP3034,ST008,63,12500,785035.5934322982,7500
1293,20250219,CUST_237,FP3011,ST006,33,23500,765920.8534987575,17000
1294,20250607,CUST_002,FP3006,ST022,438,19500,8533390.217816528,13000
1295,20250513,CUST_270,FP3018,ST016,237,42500,10057000.643738035,25500
1296,20250314,CUST_146,FP3010,ST003,57,30500,1749269.1737192015,23000
1297,20250629,CUST_050,FP3030,ST006,65,51500,3357014.8046966814,35000
1298,20250329,CUST_023,FP3035,ST006,33,6500,211850.44884008184,5000
1299,20250415,CUST_232,FP3036,ST003,115,10000,1147061.7532584928,7500
1300,20250418,CUST_114,FP3006,ST009,32,19500,616882.6182904623,13000
1301,20250307,CUST_123,FP3012,ST008,63,23000,1444465.4919154288,14000
1302,20250124,CUST_108,FP3024,ST001,61,17000,1031682.0620592602,12500
1303,20250116,CUST_054,FP3023,ST007,49,13500,658280.9447039121,8500
1304,20250606,CUST_228,FP3028,ST002,41,46000,1901790.4144503647,33500
1305,20250127,CUST_147,FP3031,ST003,172,38500,6624281.625067796,24500
1306,20250507,CUST_157,FP3049,ST005,97,22500,2191410.1149820304,16000
1307,20250510,CUST_046,FP3005,ST007,98,25000,2438077.5729774525,15500
1308,20250106,CUST_020,FP3027,ST002,41,17000,702835.5879490478,11000
1309,20250404,CUST_231,FP3004,ST010,122,17000,2071418.8292848945,10000
1310,20250624,CUST_112,FP3012,ST013,881,23000,20254916.229512468,14000
1311,20250114,CUST_279,FP3010,ST007,49,30500,1487227.319516246,23000
1312,20250625,CUST_132,FP3020,ST007,98,14500,1414084.9923269222,10500
1313,20250528,CUST_046,FP3033,ST003,57,28500,1634562.9983933521,19000
1314,20250215,CUST_105,FP3038,ST002,41,11500,475447.60361259116,7000
1315,20250127,CUST_155,FP3008,ST006,33,32500,1059252.2442004092,23000
1316,20250314,CUST_136,FP3002,ST003,172,12000,2064711.155865287,8000
1317,20250612,CUST_248,FP3004,ST006,33,17000,554070.4046586757,10000
1318,20250607,CUST_190,FP3039,ST019,321,10000,3212649.805983328,6000
1319,20250415,CUST_141,FP3020,ST010,162,14500,2355731.2176181152,10500
1320,20250325,CUST_012,FP3001,ST009,63,11500,727605.1395220837,7000
1321,20250310,CUST_136,FP3049,ST007,49,22500,1097134.9078398535,16000
1322,20250217,CUST_129,FP3032,ST014,122,27500,3366131.816899663,17000
1323,20250614,CUST_016,FP3035,ST002,41,6500,268731.25421581237,5000
1324,20250623,CUST_048,FP3040,ST008,126,70500,8855201.493916323,41500
1325,20250104,CUST_078,FP3023,ST004,104,13500,1403600.2341386287,8500
1326,20250522,CUST_081,FP3040,ST008,63,70500,4427600.746958162,41500
1327,20250607,CUST_089,FP3031,ST002,41,38500,1591715.8903551965,24500
1328,20250328,CUST_108,FP3030,ST009,63,51500,3258405.624816288,35000
1329,20250522,CUST_226,FP3038,ST003,57,11500,659560.5081236333,7000
1330,20250228,CUST_088,FP3003,ST009,95,20000,1898100.3639706532,13500
1331,20250206,CUST_261,FP3031,ST001,61,38500,2336456.434663619,24500
1332,20250525,CUST_225,FP3034,ST004,52,12500,649814.9232123281,7500
1333,20250331,CUST_030,FP3018,ST006,33,42500,1385176.011646689,25500
1334,20250414,CUST_057,FP3021,ST005,32,16000,519445.36058833305,10500
1335,20250525,CUST_098,FP3016,ST009,32,6000,189810.03639706533,4500
1336,20250614,CUST_071,FP3048,ST004,52,13000,675807.5201408212,8000
1337,20250403,CUST_207,FP3008,ST009,32,32500,1028137.6971507705,23000
1338,20250310,CUST_249,FP3046,ST001,121,12000,1456492.322907191,7000
1339,20250622,CUST_059,FP3030,ST006,65,51500,3357014.8046966814,35000
1340,20250429,CUST_269,FP3017,ST010,41,49500,2010494.746070633,31000
1341,20250424,CUST_041,FP3009,ST020,132,34000,4487392.654093606,21500
1342,20250527,CUST_097,FP3002,ST003,57,12000,688237.0519550956,8000
1343,20250523,CUST_052,FP3037,ST005,97,7500,730470.0383273434,4500
1344,20250428,CUST_242,FP3033,ST001,61,28500,1729584.6334522893,19000
1345,20250122,CUST_042,FP3003,ST010,41,20000,812321.1095234881,13500
1346,20250109,CUST_046,FP3032,ST015,417,27500,11473544.327653775,17000
1347,20250311,CUST_196,FP3048,ST004,52,13000,675807.5201408212,8000
1348,20250608,CUST_289,FP3031,ST001,121,38500,4672912.869327238,24500
1349,20250126,CUST_059,FP3038,ST024,528,11500,6071528.882371591,7000
1350,20250529,CUST_236,FP3040,ST010,122,70500,8590295.733210886,41500
1351,20250503,CUST_090,FP3013,ST006,65,12500,814809.4186156994,8000
1352,20250506,CUST_027,FP3034,ST001,121,12500,1517179.5030283239,7500
1353,20250504,CUST_270,FP3001,ST009,95,11500,1091407.7092831256,7000
1354,20250430,CUST_029,FP3017,ST003,57,49500,2838977.8393147695,31000
1355,20250304,CUST_041,FP3011,ST001,61,23500,1426148.7328466245,17000
1356,20250531,CUST_178,FP3027,ST030,204,17000,3473582.8632520153,11000
1357,20250115,CUST_272,FP3003,ST028,429,20000,8576593.257836502,13500
1358,20250324,CUST_034,FP3011,ST003,115,23500,2695595.120157458,17000
1359,20250504,CUST_184,FP3046,ST024,176,12000,2111836.1329988143,7000
1360,20250502,CUST_132,FP3042,ST009,63,42500,2688975.515625092,29000
1361,20250402,CUST_220,FP3001,ST002,41,11500,475447.60361259116,7000
1362,20250124,CUST_246,FP3012,ST008,63,23000,1444465.4919154288,14000
1363,20250505,CUST_206,FP3003,ST004,52,20000,1039703.877139725,13500
1364,20250315,CUST_257,FP3046,ST021,158,12000,1890926.4599761611,7000
1365,20250619,CUST_278,FP3005,ST002,41,25000,1033581.7469838938,15500
1366,20250514,CUST_147,FP3035,ST001,61,6500,394466.6707873642,5000
1367,20250218,CUST_229,FP3006,ST001,121,19500,2366800.024724185,13000
1368,20250202,CUST_273,FP3040,ST020,132,70500,9304740.650399977,41500
1369,20250126,CUST_221,FP3002,ST027,196,12000,2355026.638393698,8000
1370,20250611,CUST_207,FP3003,ST008,126,20000,2512113.898983354,13500
1371,20250113,CUST_169,FP3026,ST007,49,18000,877707.9262718828,11500
1372,20250403,CUST_131,FP3049,ST008,126,22500,2826128.1363562737,16000
1373,20250621,CUST_114,FP3034,ST008,63,12500,785035.5934322982,7500
1374,20250127,CUST_176,FP3049,ST012,232,22500,5224779.033695703,16000
1375,20250108,CUST_172,FP3021,ST003,172,16000,2752948.2078203824,10500
1376,20250430,CUST_121,FP3003,ST008,314,20000,6280284.747458385,13500
1377,20250424,CUST_049,FP3043,ST004,52,13500,701800.1170693144,9000
1378,20250312,CUST_248,FP3049,ST005,97,22500,2191410.1149820304,16000
1379,20250417,CUST_278,FP3019,ST004,104,30500,3171096.825276161,21500
1380,20250319,CUST_052,FP3048,ST025,637,13000,8275083.137953656,8000
1381,20250124,CUST_118,FP3004,ST001,61,17000,1031682.0620592602,10000
1382,20250427,CUST_275,FP3032,ST010,41,27500,1116941.525594796,17000
1383,20250503,CUST_187,FP3047,ST028,214,15000,3216222.4716886883,10500
1384,20250221,CUST_154,FP3013,ST004,52,12500,649814.9232123281,8000
1385,20250108,CUST_163,FP3025,ST009,32,18000,569430.1091911959,12500
1386,20250628,CUST_163,FP3042,ST009,63,42500,2688975.515625092,29000
1387,20250319,CUST_182,FP3031,ST007,49,38500,1877319.7311926384,24500
1388,20250424,CUST_280,FP3030,ST021,315,51500,16230452.114795383,35000
1389,20250324,CUST_010,FP3015,ST009,63,5500,347985.0667279531,4000
1390,20250520,CUST_021,FP3050,ST022,438,16500,7220560.953537063,10000
1391,20250528,CUST_149,FP3018,ST007,146,42500,6217097.811092503,25500
1392,20250614,CUST_182,FP3039,ST002,83,10000,826865.3975871151,6000
1393,20250412,CUST_244,FP3043,ST002,83,13500,1116268.2867426053,9000
1394,20250417,CUST_044,FP3015,ST006,98,5500,537774.2162863616,4000
1395,20250417,CUST_173,FP3046,ST007,146,12000,1755415.8525437657,7000
1396,20250613,CUST_211,FP3029,ST007,98,29500,2876931.536113394,22000
1397,20250404,CUST_300,FP3001,ST007,98,11500,1121515.683569628,7000
1398,20250208,CUST_009,FP3028,ST009,63,46000,2910420.5580883347,33500
1399,20250105,CUST_207,FP3044,ST010,81,13500,1096633.497856709,9000
1400,20250207,CUST_065,FP3026,ST009,32,18000,569430.1091911959,11500
1401,20250204,CUST_083,FP3010,ST008,63,30500,1915486.8479748077,23000
1402,20250220,CUST_040,FP3016,ST001,61,6000,364123.08072679775,4500
1403,20250626,CUST_146,FP3038,ST005,32,11500,373351.3529228644,7000
1404,20250319,CUST_146,FP3024,ST004,156,17000,2651244.8867062987,12500
1405,20250513,CUST_163,FP3012,ST025,212,23000,4880177.2352034375,14000
1406,20250223,CUST_254,FP3030,ST009,95,51500,4887608.437224432,35000
1407,20250217,CUST_028,FP3038,ST004,52,11500,597829.7293553419,7000
1408,20250116,CUST_228,FP3030,ST005,32,51500,1671964.754393697,35000
1409,20250107,CUST_020,FP3009,ST003,57,34000,1950004.9805394376,21500
1410,20250213,CUST_278,FP3031,ST003,57,38500,2208093.8750225985,24500
1411,20250511,CUST_170,FP3024,ST010,41,17000,690472.9430949648,12500
1412,20250502,CUST_158,FP3022,ST003,57,18500,1061032.1217641057,11500
1413,20250310,CUST_265,FP3027,ST003,57,17000,975002.4902697188,11000
1414,20250121,CUST_275,FP3019,ST010,41,30500,1238789.6920233192,21500
1415,20250123,CUST_280,FP3047,ST007,49,15000,731423.2718932357,10500
1416,20250108,CUST_283,FP3018,ST008,126,42500,5338242.035339627,25500
1417,20250102,CUST_235,FP3025,ST003,57,18000,1032355.5779326435,12500
1418,20250422,CUST_092,FP3008,ST001,121,32500,3944666.707873642,23000
1419,20250227,CUST_188,FP3021,ST012,1161,16000,18576992.119806945,10500
1420,20250109,CUST_148,FP3017,ST022,146,49500,7220560.953537063,31000
1421,20250513,CUST_072,FP3001,ST002,124,11500,1426342.8108377734,7000
1422,20250519,CUST_083,FP3032,ST004,104,27500,2859185.6621342436,17000
1423,20250622,CUST_122,FP3032,ST010,41,27500,1116941.525594796,17000
1424,20250510,CUST_101,FP3037,ST005,32,7500,243490.01277578113,4500
1425,20250516,CUST_234,FP3016,ST005,32,6000,194792.0102206249,4500
1426,20250401,CUST_086,FP3010,ST007,98,30500,2974454.639032492,23000
1427,20250330,CUST_283,FP3024,ST003,57,17000,975002.4902697188,12500
1428,20250411,CUST_221,FP3050,ST005,65,16500,1071356.0562134369,10000
1429,20250308,CUST_104,FP3036,ST002,41,10000,413432.69879355753,7500
1430,20250221,CUST_025,FP3039,ST007,195,10000,1950462.058381962,6000
1431,20250606,CUST_112,FP3004,ST005,32,17000,551910.6956251039,10000
1432,20250628,CUST_164,FP3040,ST023,109,70500,7699359.516893434,41500
1433,20250106,CUST_039,FP3042,ST026,334,42500,14187059.472481405,29000
1434,20250414,CUST_175,FP3046,ST008,314,12000,3768170.8484750316,7000
1435,20250324,CUST_013,FP3027,ST001,121,17000,2063364.1241185204,11000
1436,20250216,CUST_264,FP3022,ST009,95,18500,1755742.8366728541,11500
1437,20250131,CUST_076,FP3004,ST006,33,17000,554070.4046586757,10000
1438,20250105,CUST_132,FP3043,ST015,626,13500,8448700.823090507,9000
1439,20250203,CUST_207,FP3002,ST008,188,12000,2260902.5090850187,8000
1440,20250401,CUST_215,FP3026,ST004,52,18000,935733.4894257525,11500
1441,20250103,CUST_113,FP3033,ST010,203,28500,5787787.905354853,19000
